,vectorno,label,model,alpha,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
3007,250.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,ascii,0.9893900307897145,0.4995004195726353,0.9898209016797754,0.4963437997499573
3008,250.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,True,ascii,0.9686485811766664,0.7399428793342492,0.9718841645516264,0.7761025543326984
3009,250.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,ascii,0.9450361987184821,0.8129685536635716,0.9466113019380644,0.828924775756639
3010,250.0,identity_hate,multi,{'alpha': 0.5},tfidf,0.0,0.0,10000,,True,ascii,0.9912207705750187,0.532968554218831,0.991820847869564,0.5525278339132159
3011,250.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,,True,ascii,0.98063160522593,0.7085940713088045,0.9803951463189331,0.7758702373370813
3012,251.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,True,ascii,0.9458683531663477,0.7631148662001022,0.9498219778840031,0.7827688561887366
3013,251.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3014,251.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.99028459682117,0.5021203196611088,0.9898747118911598,0.5030665967888324
3015,251.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3016,251.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,True,ascii,0.9656944328867436,0.7745985327525878,0.9684134059173296,0.805833519985149
3017,251.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3018,251.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
3019,251.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3020,251.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,True,ascii,0.962802696180411,0.7436325378672701,0.9651578881285705,0.776482507866827
3021,251.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3022,251.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,ascii,0.9908463010734793,0.49997900482888935,0.9912917141242836,0.5004944460157627
3023,251.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,,True,ascii,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3024,252.0,toxic,multi,{'alpha': 2.0},count,0.0,0.0,10000,,False,ascii,0.9428309894316386,0.8216027369694515,0.9454005721819144,0.8330408669215716
3025,252.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,ascii,0.7416160439377548,0.7743753835821999,0.7449665031434132,0.7827709800882536
3026,252.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,10000,,False,ascii,0.9804027627527669,0.744148169201095,0.9823771557715936,0.8371034553384256
3027,252.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,ascii,0.9845635349920945,0.5034723642059056,0.9834712967364106,0.5156265351035717
3028,252.0,obscene,multi,{'alpha': 0.5},count,0.0,0.0,10000,,False,ascii,0.9590371973038196,0.8399386198024305,0.9608441028492507,0.8580655561701946
3029,252.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,ascii,0.9201547807273031,0.8321423887315308,0.9218316995955266,0.8413391097088047
3030,252.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,10000,,False,ascii,0.9904718315719397,0.6182467001468505,0.9925921275660744,0.8786146991803025
3031,252.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,ascii,0.9889531497045851,0.49928126779437515,0.9893097046716232,0.49608746098703915
3032,252.0,insult,multi,{'alpha': 0.1},count,0.0,0.0,10000,,False,ascii,0.9565199300990264,0.820230414080112,0.9585751056025399,0.8423781313244525
3033,252.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,ascii,0.9259798618623617,0.8136109569177481,0.928270988224532,0.8264308766686471
3034,252.0,identity_hate,multi,{'alpha': 0.0},count,0.0,0.0,10000,,False,ascii,0.9761171673462594,0.6633360080606119,0.9796776768338071,0.844188679862397
3035,252.0,identity_hate,bern,{'alpha': 2.0},count,0.0,0.0,10000,,False,ascii,0.9700840475992344,0.7281550038011806,0.96918468561384,0.785592160909043
3036,253.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,10000,,False,ascii,0.9438503786302738,0.818259195529721,0.94679963767791,0.8319379435436782
3037,253.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,ascii,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3038,253.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,10000,,False,ascii,0.9802363318631938,0.7483047766752421,0.9820273893975947,0.8386817144968395
3039,253.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,ascii,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3040,253.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,10000,,False,ascii,0.9599525671964717,0.836058888531065,0.9613194263831466,0.8508720575451834
3041,253.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,ascii,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3042,253.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,10000,,False,ascii,0.9906590663227095,0.6215353147436968,0.9923230765091522,0.8738348904625947
3043,253.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,ascii,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3044,253.0,insult,multi,{'alpha': 2.0},count,1.0,0.0,10000,,False,ascii,0.9575393192976617,0.8205610539352803,0.958835188290898,0.8346758118268701
3045,253.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,ascii,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3046,253.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,10000,,False,ascii,0.9792793542481485,0.6061167849202902,0.9792382267741675,0.6292129115108488
3047,253.0,identity_hate,bern,{'alpha': 2.0},count,1.0,0.0,10000,,False,ascii,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3048,254.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,False,ascii,0.9460347840559208,0.7639882286455171,0.949938566675336,0.7842513871323412
3049,254.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.7416160439377548,0.7743753835821999,0.7449665031434132,0.7827709800882536
3050,254.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.99028459682117,0.5021203196611088,0.9898747118911598,0.5035053291888548
3051,254.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.9845635349920945,0.5034723642059056,0.9834712967364106,0.5156265351035717
3052,254.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,False,ascii,0.9658192560539236,0.7748540282387931,0.9686017416571752,0.8075169545869731
3053,254.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.9201547807273031,0.8321423887315308,0.9218316995955266,0.8413391097088047
3054,254.0,threat,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.9967545976533244,0.5,0.9971032169538039,0.49999550282872074
3055,254.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.9889531497045851,0.49928126779437515,0.9893097046716232,0.49608746098703915
3056,254.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,False,ascii,0.9628235000416078,0.7430288638938363,0.9652475718142113,0.7773817884423665
3057,254.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.9259798618623617,0.8136109569177481,0.928270988224532,0.8264308766686471
3058,254.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,ascii,0.9908463010734793,0.49997900482888935,0.9912737773871555,0.5004853991893894
3059,254.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,,False,ascii,0.9700840475992344,0.7281550038011806,0.96918468561384,0.785592160909043
3060,255.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,False,ascii,0.9458683531663477,0.7631148662001022,0.9498219778840031,0.7827688561887366
3061,255.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3062,255.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.99028459682117,0.5021203196611088,0.9898747118911598,0.5030665967888324
3063,255.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3064,255.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,False,ascii,0.9656944328867436,0.7745985327525878,0.9684134059173296,0.805833519985149
3065,255.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3066,255.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
3067,255.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3068,255.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,False,ascii,0.962802696180411,0.7436325378672701,0.9651578881285705,0.776482507866827
3069,255.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3070,255.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,ascii,0.9908463010734793,0.49997900482888935,0.9912917141242836,0.5004944460157627
3071,255.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,,False,ascii,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3072,256.0,toxic,multi,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.943725555463094,0.8336225261960534,0.9449252486480184,0.8413695941819122
3073,256.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.7506449196970958,0.7810257048272715,0.7526344582656969,0.7871793425919522
3074,256.0,severe_toxic,multi,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9837521844054257,0.7850652238740239,0.9840093988502552,0.805022987397894
3075,256.0,severe_toxic,bern,{'alpha': 2.0},count,0.0,0.0,10000,,True,unicode,0.9194266455854206,0.891467852397429,0.9188452328636897,0.9024114479169175
3076,256.0,obscene,multi,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9644670050761421,0.840146569778073,0.964861931965956,0.8481498190273428
3077,256.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9409586419239411,0.8359055630642244,0.9429880810381783,0.8508511823794095
3078,256.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9941541150037447,0.5274477567848748,0.994457548227402,0.5420211773750833
3079,256.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9893900307897145,0.4995004195726353,0.9898119333112113,0.49633930257867803
3080,256.0,insult,multi,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9619913455937422,0.8147050980119658,0.9616333192828892,0.8244747319669726
3081,256.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9449737871348922,0.8135503701912665,0.9466561437808848,0.8291187904287068
3082,256.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,10000,,True,unicode,0.9851252392444038,0.6034113318320348,0.9857851358259418,0.6181638924188455
3083,256.0,identity_hate,bern,{'alpha': 2.0},count,0.0,0.0,10000,,True,unicode,0.9806108013647333,0.7085835737232491,0.980377209581805,0.7753486508421987
3084,257.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,10000,,True,unicode,0.9438503786302738,0.818259195529721,0.94679963767791,0.8319379435436782
3085,257.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,,True,unicode,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3086,257.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,10000,,True,unicode,0.9802363318631938,0.7483047766752421,0.9820273893975947,0.8386817144968395
3087,257.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,,True,unicode,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3088,257.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,10000,,True,unicode,0.9599525671964717,0.836058888531065,0.9613194263831466,0.8508720575451834
3089,257.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,10000,,True,unicode,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3090,257.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,10000,,True,unicode,0.9906590663227095,0.6215353147436968,0.9923230765091522,0.8738348904625947
3091,257.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,10000,,True,unicode,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3092,257.0,insult,multi,{'alpha': 2.0},count,1.0,0.0,10000,,True,unicode,0.9575393192976617,0.8205610539352803,0.958835188290898,0.8346758118268701
3093,257.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,10000,,True,unicode,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3094,257.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,10000,,True,unicode,0.9792793542481485,0.6061167849202902,0.9792382267741675,0.6292129115108488
3095,257.0,identity_hate,bern,{'alpha': 2.0},count,1.0,0.0,10000,,True,unicode,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3096,258.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,True,unicode,0.9496754597653324,0.7595538677938762,0.9545483081172704,0.7839234819577066
3097,258.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,unicode,0.7506449196970958,0.7810257048272715,0.7526344582656969,0.7871793425919522
3098,258.0,severe_toxic,multi,{'alpha': 0.5},tfidf,0.0,0.0,10000,,True,unicode,0.9904718315719397,0.5785463632901023,0.9911033783844381,0.6177576323462085
3099,258.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,,True,unicode,0.9194266455854206,0.891467852397429,0.9188452328636897,0.9024114479169175
3100,258.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,True,unicode,0.9724972954980444,0.777237590339992,0.9756329426114095,0.8091718375287296
3101,258.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,unicode,0.9409586419239411,0.8359055630642244,0.9429880810381783,0.8508511823794095
3102,258.0,threat,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,unicode,0.9967545976533244,0.5,0.9971032169538039,0.49999550282872074
3103,258.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,unicode,0.9893900307897145,0.4995004195726353,0.9898119333112113,0.49633930257867803
3104,258.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,True,unicode,0.9687526004826496,0.740816993210334,0.9718572594459342,0.7760031872371711
3105,258.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,True,unicode,0.9449737871348922,0.8135503701912665,0.9466561437808848,0.8291187904287068
3106,258.0,identity_hate,multi,{'alpha': 0.5},tfidf,0.0,0.0,10000,,True,unicode,0.9912207705750187,0.532968554218831,0.991820847869564,0.5520152942447065
3107,258.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,,True,unicode,0.9806108013647333,0.7085835737232491,0.980377209581805,0.7753486508421987
3108,259.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,True,unicode,0.9458683531663477,0.7631148662001022,0.9498219778840031,0.7827688561887366
3109,259.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3110,259.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.99028459682117,0.5021203196611088,0.9898747118911598,0.5030665967888324
3111,259.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3112,259.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,True,unicode,0.9656944328867436,0.7745985327525878,0.9684134059173296,0.805833519985149
3113,259.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3114,259.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
3115,259.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3116,259.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,True,unicode,0.962802696180411,0.7436325378672701,0.9651578881285705,0.776482507866827
3117,259.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3118,259.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,True,unicode,0.9908463010734793,0.49997900482888935,0.9912917141242836,0.5004944460157627
3119,259.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,,True,unicode,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3120,260.0,toxic,multi,{'alpha': 2.0},count,0.0,0.0,10000,,False,unicode,0.9428517932928352,0.8217119072751284,0.9453108884962736,0.8330329653856533
3121,260.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,unicode,0.7414288091869851,0.7744672525232077,0.7447333255607472,0.7826002907065123
3122,260.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,10000,,False,unicode,0.9803195473079803,0.74410615327706,0.9823950925087217,0.8371125153610756
3123,260.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,unicode,0.9845843388532912,0.5034828681869143,0.9834892334735388,0.5156355951262218
3124,260.0,obscene,multi,{'alpha': 0.5},count,0.0,0.0,10000,,False,unicode,0.9590163934426229,0.8395483063796073,0.960879976323507,0.8584012956363689
3125,260.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,unicode,0.9200507614213198,0.8322772066681488,0.9217509842784499,0.8416924622481812
3126,260.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,10000,,False,unicode,0.9905550470167263,0.6214831357488729,0.9926010959346385,0.8786191963515818
3127,260.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,unicode,0.9889115419821919,0.49926039619644563,0.9893276414087513,0.4960964553295977
3128,260.0,insult,multi,{'alpha': 0.1},count,0.0,0.0,10000,,False,unicode,0.9564159107930432,0.8197660353348958,0.9585482004968476,0.8422787642289254
3129,260.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,10000,,False,unicode,0.9259382541399683,0.8137939670374436,0.9281543994331991,0.8266251485375229
3130,260.0,identity_hate,multi,{'alpha': 0.0},count,0.0,0.0,10000,,False,unicode,0.9761795789298494,0.664498555743138,0.9796776768338071,0.844188679862397
3131,260.0,identity_hate,bern,{'alpha': 2.0},count,0.0,0.0,10000,,False,unicode,0.970104851460431,0.7281655013867359,0.9691129386653274,0.7845308942665311
3132,261.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,10000,,False,unicode,0.9438503786302738,0.818259195529721,0.94679963767791,0.8319379435436782
3133,261.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,unicode,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3134,261.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,10000,,False,unicode,0.9802363318631938,0.7483047766752421,0.9820273893975947,0.8386817144968395
3135,261.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,unicode,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3136,261.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,10000,,False,unicode,0.9599525671964717,0.836058888531065,0.9613194263831466,0.8508720575451834
3137,261.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,unicode,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3138,261.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,10000,,False,unicode,0.9906590663227095,0.6215353147436968,0.9923230765091522,0.8738348904625947
3139,261.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,unicode,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3140,261.0,insult,multi,{'alpha': 2.0},count,1.0,0.0,10000,,False,unicode,0.9575393192976617,0.8205610539352803,0.958835188290898,0.8346758118268701
3141,261.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,10000,,False,unicode,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3142,261.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,10000,,False,unicode,0.9792793542481485,0.6061167849202902,0.9792382267741675,0.6292129115108488
3143,261.0,identity_hate,bern,{'alpha': 2.0},count,1.0,0.0,10000,,False,unicode,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3144,262.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,False,unicode,0.9459099608887409,0.763430879692556,0.9499116615696438,0.7840279692942674
3145,262.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.7414288091869851,0.7744672525232077,0.7447333255607472,0.7826002907065123
3146,262.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.99028459682117,0.5021203196611088,0.9898747118911598,0.5035053291888548
3147,262.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.9845843388532912,0.5034828681869143,0.9834892334735388,0.5156355951262218
3148,262.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,False,unicode,0.965798452192727,0.774843057552467,0.9686107100257392,0.8076008894535167
3149,262.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.9200507614213198,0.8322772066681488,0.9217509842784499,0.8416924622481812
3150,262.0,threat,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.9967545976533244,0.5,0.9971032169538039,0.49999550282872074
3151,262.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.9889115419821919,0.49926039619644563,0.9893276414087513,0.4960964553295977
3152,262.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,,False,unicode,0.9628443039028044,0.7434495277475747,0.965238603445647,0.7775474860005146
3153,262.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.9259382541399683,0.8137939670374436,0.9281543994331991,0.8266251485375229
3154,262.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,,False,unicode,0.9908463010734793,0.49997900482888935,0.9912737773871555,0.5004853991893894
3155,262.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,,False,unicode,0.970104851460431,0.7281655013867359,0.9691129386653274,0.7845308942665311
3156,263.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,False,unicode,0.9458683531663477,0.7631148662001022,0.9498219778840031,0.7827688561887366
3157,263.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.745693600732296,0.7741870567717722,0.7485448822004789,0.7816640408872706
3158,263.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.99028459682117,0.5021203196611088,0.9898747118911598,0.5030665967888324
3159,263.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.9852500624115836,0.5038189955791961,0.9839466202703067,0.5158666257037983
3160,263.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,False,unicode,0.9656944328867436,0.7745985327525878,0.9684134059173296,0.805833519985149
3161,263.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.925438961471249,0.8288594592744174,0.9282799565930961,0.8392805734282232
3162,263.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.9967545976533244,0.5,0.997112185322368,0.5
3163,263.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.989535657818091,0.49957347016538867,0.9898567751540317,0.49636178843507434
3164,263.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,,False,unicode,0.962802696180411,0.7436325378672701,0.9651578881285705,0.776482507866827
3165,263.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.932283431804943,0.812210405942199,0.9342977318995902,0.8220188334951664
3166,263.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,,False,unicode,0.9908463010734793,0.49997900482888935,0.9912917141242836,0.5004944460157627
3167,263.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,,False,unicode,0.9717691603561621,0.7188258138984198,0.9706644664269123,0.7750626513776361
3168,264.0,toxic,multi,{'alpha': 1.0},count,0.0,0.0,10000,english,True,,0.9476990929516518,0.8375766461500397,0.9509340555859483,0.8522006390115866
3169,264.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,,0.936132146126321,0.8400723102653826,0.9364770454606602,0.848708096238098
3170,264.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,True,,0.9858949821086793,0.7437407406957558,0.9881796902325498,0.8825914154679004
3171,264.0,severe_toxic,bern,{'alpha': 2.0},count,0.0,0.0,10000,english,True,,0.9844179079637181,0.6952877656691844,0.9836237590019999,0.7254176325068472
3172,264.0,obscene,multi,{'alpha': 1.0},count,0.0,0.0,10000,english,True,,0.9685237580094865,0.871495244321939,0.9714536828605508,0.8897257566568455
3173,264.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,,0.9563951069318466,0.6913603608781733,0.9556962592934719,0.7043165478519031
3174,264.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,True,,0.9934883914454523,0.6229545834029053,0.9956413728778598,0.9142062903303387
3175,264.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,,0.9887659149538154,0.4991873456036922,0.9892648628288028,0.49606497513064285
