,label,model,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
3047,identity_hate,bern,count,1.0,0.0,10000,,False,ascii,0.8249297958841527,0.8173512518246251,0.8259858921977952,0.8566559900986175
3048,toxic,multi,tfidf,0.0,0.0,10000,,False,ascii,0.9472945219833186,0.7398055205230063,0.9504707070887682,0.7552606839470503
3049,toxic,bern,tfidf,0.0,0.0,10000,,False,ascii,0.6343727733769228,0.7285249302127031,0.6382573556364156,0.7403443346387446
3050,severe_toxic,multi,tfidf,0.0,0.0,10000,,False,ascii,0.9902342931388575,0.5330840895758228,0.9905858582246341,0.551371982381203
3051,severe_toxic,bern,tfidf,0.0,0.0,10000,,False,ascii,0.7767718680581751,0.8471216734019199,0.7760811064522185,0.858033611566933
3052,obscene,multi,tfidf,0.0,0.0,10000,,False,ascii,0.970514271344147,0.7433306172870526,0.9718559180352785,0.7543454918872233
3053,obscene,bern,tfidf,0.0,0.0,10000,,False,ascii,0.6529401902845886,0.756136537456137,0.6547969209587584,0.7649397425615554
3054,threat,multi,tfidf,0.0,0.0,10000,,False,ascii,0.9968355756737499,0.5,0.9970407588531376,0.499982066961964
3055,threat,bern,tfidf,0.0,0.0,10000,,False,ascii,0.9934196739175992,0.5940082841671775,0.9934735769268593,0.6536992567002519
3056,insult,multi,tfidf,0.0,0.0,10000,,False,ascii,0.9669516744205541,0.7000401480102534,0.9682082733587835,0.7126318139108684
3057,insult,bern,tfidf,0.0,0.0,10000,,False,ascii,0.6569638291629993,0.7564389508232208,0.6582836401348198,0.7656925931848563
3058,identity_hate,multi,tfidf,0.0,0.0,10000,,False,ascii,0.9914078544783939,0.5084125946315334,0.9913279035877446,0.5196112783481878
3059,identity_hate,bern,tfidf,0.0,0.0,10000,,False,ascii,0.8520893583134247,0.8429926627848306,0.8520468829624597,0.8808147365795093
3060,toxic,multi,tfidf,1.0,0.0,10000,,False,ascii,0.9444654008969362,0.7487581114623453,0.9463849874388707,0.7588659213273482
3061,toxic,bern,tfidf,1.0,0.0,10000,,False,ascii,0.6451234335051762,0.7326978745253884,0.6467417056314985,0.7425414338522749
3062,severe_toxic,multi,tfidf,1.0,0.0,10000,,False,ascii,0.986566913952806,0.5960534434294411,0.9874567512717585,0.6217711918831966
3063,severe_toxic,bern,tfidf,1.0,0.0,10000,,False,ascii,0.7784274278050212,0.8397265533726358,0.7786916756814749,0.8544645298973408
3064,obscene,multi,tfidf,1.0,0.0,10000,,False,ascii,0.9641435097866633,0.7474551848854428,0.9657139281020626,0.7578720138246774
3065,obscene,bern,tfidf,1.0,0.0,10000,,False,ascii,0.6578859130726351,0.7593089652547975,0.6587217151082224,0.7639060060077213
3066,threat,multi,tfidf,1.0,0.0,10000,,False,ascii,0.9967936627687665,0.5032797238109731,0.9969513557973412,0.507560078008167
3067,threat,bern,tfidf,1.0,0.0,10000,,False,ascii,0.9889559495368623,0.6214760580997148,0.9888335583310237,0.6711918384824459
3068,insult,multi,tfidf,1.0,0.0,10000,,False,ascii,0.960853346745463,0.7084223130571086,0.9625222390101292,0.7217793071483728
3069,insult,bern,tfidf,1.0,0.0,10000,,False,ascii,0.6621400729284547,0.7573304189271566,0.6628163750636997,0.7660255277378475
3070,identity_hate,multi,tfidf,1.0,0.0,10000,,False,ascii,0.9895636866591223,0.5277846561605277,0.9895398424718157,0.5482411497601417
3071,identity_hate,bern,tfidf,1.0,0.0,10000,,False,ascii,0.8249297958841527,0.8173512518246251,0.8259858921977952,0.8566559900986175
3072,toxic,multi,count,0.0,0.0,10000,,True,unicode,0.9398130684437739,0.8490890470773478,0.9431485968190393,0.8658514891296942
3073,toxic,bern,count,0.0,0.0,10000,,True,unicode,0.6342679911144642,0.7283687325606203,0.6381500719694599,0.7402017996773098
3074,severe_toxic,multi,count,0.0,0.0,10000,,True,unicode,0.9812439750199087,0.8619119794787174,0.9819584633402769,0.8735885565138259
3075,severe_toxic,bern,count,0.0,0.0,10000,,True,unicode,0.7765413470807662,0.8470052392507247,0.775920180951785,0.8579523393864004
3076,obscene,multi,count,0.0,0.0,10000,,True,unicode,0.9599312628358272,0.8713992325540377,0.9622272089260011,0.8895067963713783
3077,obscene,bern,count,0.0,0.0,10000,,True,unicode,0.6526677564021962,0.7561799118461145,0.6546359954583247,0.7648547775860066
3078,threat,multi,count,0.0,0.0,10000,,True,unicode,0.9876985623873591,0.759476733897965,0.9885027670245768,0.8204336932499551
3079,threat,bern,count,0.0,0.0,10000,,True,unicode,0.9934196739175992,0.5940082841671775,0.993482517232439,0.6521791712315023
3080,insult,multi,count,0.0,0.0,10000,,True,unicode,0.955195104572698,0.8562959725293544,0.9580699668314663,0.8787798499723172
3081,insult,bern,count,0.0,0.0,10000,,True,unicode,0.6566494823756235,0.7560703985112653,0.6581942370790234,0.7655600761587791
3082,identity_hate,multi,count,0.0,0.0,10000,,True,unicode,0.9757743409195692,0.7859528000592948,0.9763886529641583,0.8244121805810557
3083,identity_hate,bern,count,0.0,0.0,10000,,True,unicode,0.8516283163586068,0.8427601193943479,0.8517339722671721,0.880656884094911
3084,toxic,multi,count,1.0,0.0,10000,,True,unicode,0.9436271427972672,0.8230881890706723,0.9467694205787954,0.837197398368936
3085,toxic,bern,count,1.0,0.0,10000,,True,unicode,0.6451234335051762,0.7326978745253884,0.6467417056314985,0.7425414338522749
3086,severe_toxic,multi,count,1.0,0.0,10000,,True,unicode,0.9767802506391718,0.7938067594481,0.978158833468928,0.8299037462097909
3087,severe_toxic,bern,count,1.0,0.0,10000,,True,unicode,0.7784274278050212,0.8397265533726358,0.7786916756814749,0.8544645298973408
3088,obscene,multi,count,1.0,0.0,10000,,True,unicode,0.9586948321388156,0.8379878452045225,0.961047088589488,0.8544794846624719
3089,obscene,bern,count,1.0,0.0,10000,,True,unicode,0.6578859130726351,0.7593089652547975,0.6587217151082224,0.7639060060077213
3090,threat,multi,count,1.0,0.0,10000,,True,unicode,0.9812439750199087,0.7265324741664494,0.981833299062162,0.7667784136237126
3091,threat,bern,count,1.0,0.0,10000,,True,unicode,0.9889559495368623,0.6214760580997148,0.9888335583310237,0.6711918384824459
3092,insult,multi,count,1.0,0.0,10000,,True,unicode,0.9555723207175489,0.8259993546663043,0.9580163249979884,0.8454127457304517
3093,insult,bern,count,1.0,0.0,10000,,True,unicode,0.6621400729284547,0.7573304189271566,0.6628163750636997,0.7660255277378475
3094,identity_hate,multi,count,1.0,0.0,10000,,True,unicode,0.9702418374617545,0.7365865635766753,0.9719274404799156,0.7821184204328266
3095,identity_hate,bern,count,1.0,0.0,10000,,True,unicode,0.8249297958841527,0.8173512518246251,0.8259858921977952,0.8566559900986175
3096,toxic,multi,tfidf,0.0,0.0,10000,,True,unicode,0.9471897397208602,0.7393544737467687,0.9505690504501444,0.7556478547491733
3097,toxic,bern,tfidf,0.0,0.0,10000,,True,unicode,0.6342679911144642,0.7283687325606203,0.6381500719694599,0.7402017996773098
3098,severe_toxic,multi,tfidf,0.0,0.0,10000,,True,unicode,0.9902342931388575,0.5330840895758228,0.9905769179190544,0.5504788314341209
3099,severe_toxic,bern,tfidf,0.0,0.0,10000,,True,unicode,0.7765413470807662,0.8470052392507247,0.775920180951785,0.8579523393864004
3100,obscene,multi,tfidf,0.0,0.0,10000,,True,unicode,0.9705352277966386,0.7433416802129754,0.9719453210910749,0.7545519735181836
3101,obscene,bern,tfidf,0.0,0.0,10000,,True,unicode,0.6526677564021962,0.7561799118461145,0.6546359954583247,0.7648547775860066
3102,threat,multi,tfidf,0.0,0.0,10000,,True,unicode,0.9968355756737499,0.5,0.9970407588531376,0.499982066961964
3103,threat,bern,tfidf,0.0,0.0,10000,,True,unicode,0.9934196739175992,0.5940082841671775,0.993482517232439,0.6521791712315023
3104,insult,multi,tfidf,0.0,0.0,10000,,True,unicode,0.9669307179680624,0.7002324306295791,0.9682172136643631,0.7126365171815228
3105,insult,bern,tfidf,0.0,0.0,10000,,True,unicode,0.6566494823756235,0.7560703985112653,0.6581942370790234,0.7655600761587791
3106,identity_hate,multi,tfidf,0.0,0.0,10000,,True,unicode,0.9914078544783939,0.5084125946315334,0.991318963282165,0.5196067682771993
3107,identity_hate,bern,tfidf,0.0,0.0,10000,,True,unicode,0.8516283163586068,0.8427601193943479,0.8517339722671721,0.880656884094911
3108,toxic,multi,tfidf,1.0,0.0,10000,,True,unicode,0.9444654008969362,0.7487581114623453,0.9463849874388707,0.7588659213273482
3109,toxic,bern,tfidf,1.0,0.0,10000,,True,unicode,0.6451234335051762,0.7326978745253884,0.6467417056314985,0.7425414338522749
3110,severe_toxic,multi,tfidf,1.0,0.0,10000,,True,unicode,0.986566913952806,0.5960534434294411,0.9874567512717585,0.6217711918831966
3111,severe_toxic,bern,tfidf,1.0,0.0,10000,,True,unicode,0.7784274278050212,0.8397265533726358,0.7786916756814749,0.8544645298973408
3112,obscene,multi,tfidf,1.0,0.0,10000,,True,unicode,0.9641435097866633,0.7474551848854428,0.9657139281020626,0.7578720138246774
3113,obscene,bern,tfidf,1.0,0.0,10000,,True,unicode,0.6578859130726351,0.7593089652547975,0.6587217151082224,0.7639060060077213
3114,threat,multi,tfidf,1.0,0.0,10000,,True,unicode,0.9967936627687665,0.5032797238109731,0.9969513557973412,0.507560078008167
3115,threat,bern,tfidf,1.0,0.0,10000,,True,unicode,0.9889559495368623,0.6214760580997148,0.9888335583310237,0.6711918384824459
3116,insult,multi,tfidf,1.0,0.0,10000,,True,unicode,0.960853346745463,0.7084223130571086,0.9625222390101292,0.7217793071483728
3117,insult,bern,tfidf,1.0,0.0,10000,,True,unicode,0.6621400729284547,0.7573304189271566,0.6628163750636997,0.7660255277378475
3118,identity_hate,multi,tfidf,1.0,0.0,10000,,True,unicode,0.9895636866591223,0.5277846561605277,0.9895398424718157,0.5482411497601417
3119,identity_hate,bern,tfidf,1.0,0.0,10000,,True,unicode,0.8249297958841527,0.8173512518246251,0.8259858921977952,0.8566559900986175
3120,toxic,multi,count,0.0,0.0,10000,,False,unicode,0.9398130684437739,0.8490890470773478,0.9431485968190393,0.8658514891296942
3121,toxic,bern,count,0.0,0.0,10000,,False,unicode,0.6342679911144642,0.7283687325606203,0.6381500719694599,0.7402017996773098
3122,severe_toxic,multi,count,0.0,0.0,10000,,False,unicode,0.9812439750199087,0.8619119794787174,0.9819584633402769,0.8735885565138259
3123,severe_toxic,bern,count,0.0,0.0,10000,,False,unicode,0.7765413470807662,0.8470052392507247,0.775920180951785,0.8579523393864004
3124,obscene,multi,count,0.0,0.0,10000,,False,unicode,0.9599312628358272,0.8713992325540377,0.9622272089260011,0.8895067963713783
3125,obscene,bern,count,0.0,0.0,10000,,False,unicode,0.6526677564021962,0.7561799118461145,0.6546359954583247,0.7648547775860066
3126,threat,multi,count,0.0,0.0,10000,,False,unicode,0.9876985623873591,0.759476733897965,0.9885027670245768,0.8204336932499551
3127,threat,bern,count,0.0,0.0,10000,,False,unicode,0.9934196739175992,0.5940082841671775,0.993482517232439,0.6521791712315023
3128,insult,multi,count,0.0,0.0,10000,,False,unicode,0.955195104572698,0.8562959725293544,0.9580699668314663,0.8787798499723172
3129,insult,bern,count,0.0,0.0,10000,,False,unicode,0.6566494823756235,0.7560703985112653,0.6581942370790234,0.7655600761587791
3130,identity_hate,multi,count,0.0,0.0,10000,,False,unicode,0.9757743409195692,0.7859528000592948,0.9763886529641583,0.8244121805810557
3131,identity_hate,bern,count,0.0,0.0,10000,,False,unicode,0.8516283163586068,0.8427601193943479,0.8517339722671721,0.880656884094911
3132,toxic,multi,count,1.0,0.0,10000,,False,unicode,0.9436271427972672,0.8230881890706723,0.9467694205787954,0.837197398368936
3133,toxic,bern,count,1.0,0.0,10000,,False,unicode,0.6451234335051762,0.7326978745253884,0.6467417056314985,0.7425414338522749
3134,severe_toxic,multi,count,1.0,0.0,10000,,False,unicode,0.9767802506391718,0.7938067594481,0.978158833468928,0.8299037462097909
3135,severe_toxic,bern,count,1.0,0.0,10000,,False,unicode,0.7784274278050212,0.8397265533726358,0.7786916756814749,0.8544645298973408
3136,obscene,multi,count,1.0,0.0,10000,,False,unicode,0.9586948321388156,0.8379878452045225,0.961047088589488,0.8544794846624719
3137,obscene,bern,count,1.0,0.0,10000,,False,unicode,0.6578859130726351,0.7593089652547975,0.6587217151082224,0.7639060060077213
3138,threat,multi,count,1.0,0.0,10000,,False,unicode,0.9812439750199087,0.7265324741664494,0.981833299062162,0.7667784136237126
3139,threat,bern,count,1.0,0.0,10000,,False,unicode,0.9889559495368623,0.6214760580997148,0.9888335583310237,0.6711918384824459
3140,insult,multi,count,1.0,0.0,10000,,False,unicode,0.9555723207175489,0.8259993546663043,0.9580163249979884,0.8454127457304517
3141,insult,bern,count,1.0,0.0,10000,,False,unicode,0.6621400729284547,0.7573304189271566,0.6628163750636997,0.7660255277378475
3142,identity_hate,multi,count,1.0,0.0,10000,,False,unicode,0.9702418374617545,0.7365865635766753,0.9719274404799156,0.7821184204328266
3143,identity_hate,bern,count,1.0,0.0,10000,,False,unicode,0.8249297958841527,0.8173512518246251,0.8259858921977952,0.8566559900986175
3144,toxic,multi,tfidf,0.0,0.0,10000,,False,unicode,0.9471897397208602,0.7393544737467687,0.9505690504501444,0.7556478547491733
3145,toxic,bern,tfidf,0.0,0.0,10000,,False,unicode,0.6342679911144642,0.7283687325606203,0.6381500719694599,0.7402017996773098
3146,severe_toxic,multi,tfidf,0.0,0.0,10000,,False,unicode,0.9902342931388575,0.5330840895758228,0.9905769179190544,0.5504788314341209
3147,severe_toxic,bern,tfidf,0.0,0.0,10000,,False,unicode,0.7765413470807662,0.8470052392507247,0.775920180951785,0.8579523393864004
3148,obscene,multi,tfidf,0.0,0.0,10000,,False,unicode,0.9705352277966386,0.7433416802129754,0.9719453210910749,0.7545519735181836
3149,obscene,bern,tfidf,0.0,0.0,10000,,False,unicode,0.6526677564021962,0.7561799118461145,0.6546359954583247,0.7648547775860066
3150,threat,multi,tfidf,0.0,0.0,10000,,False,unicode,0.9968355756737499,0.5,0.9970407588531376,0.499982066961964
3151,threat,bern,tfidf,0.0,0.0,10000,,False,unicode,0.9934196739175992,0.5940082841671775,0.993482517232439,0.6521791712315023
3152,insult,multi,tfidf,0.0,0.0,10000,,False,unicode,0.9669307179680624,0.7002324306295791,0.9682172136643631,0.7126365171815228
3153,insult,bern,tfidf,0.0,0.0,10000,,False,unicode,0.6566494823756235,0.7560703985112653,0.6581942370790234,0.7655600761587791
3154,identity_hate,multi,tfidf,0.0,0.0,10000,,False,unicode,0.9914078544783939,0.5084125946315334,0.991318963282165,0.5196067682771993
3155,identity_hate,bern,tfidf,0.0,0.0,10000,,False,unicode,0.8516283163586068,0.8427601193943479,0.8517339722671721,0.880656884094911
3156,toxic,multi,tfidf,1.0,0.0,10000,,False,unicode,0.9444654008969362,0.7487581114623453,0.9463849874388707,0.7588659213273482
3157,toxic,bern,tfidf,1.0,0.0,10000,,False,unicode,0.6451234335051762,0.7326978745253884,0.6467417056314985,0.7425414338522749
3158,severe_toxic,multi,tfidf,1.0,0.0,10000,,False,unicode,0.986566913952806,0.5960534434294411,0.9874567512717585,0.6217711918831966
3159,severe_toxic,bern,tfidf,1.0,0.0,10000,,False,unicode,0.7784274278050212,0.8397265533726358,0.7786916756814749,0.8544645298973408
3160,obscene,multi,tfidf,1.0,0.0,10000,,False,unicode,0.9641435097866633,0.7474551848854428,0.9657139281020626,0.7578720138246774
3161,obscene,bern,tfidf,1.0,0.0,10000,,False,unicode,0.6578859130726351,0.7593089652547975,0.6587217151082224,0.7639060060077213
3162,threat,multi,tfidf,1.0,0.0,10000,,False,unicode,0.9967936627687665,0.5032797238109731,0.9969513557973412,0.507560078008167
3163,threat,bern,tfidf,1.0,0.0,10000,,False,unicode,0.9889559495368623,0.6214760580997148,0.9888335583310237,0.6711918384824459
3164,insult,multi,tfidf,1.0,0.0,10000,,False,unicode,0.960853346745463,0.7084223130571086,0.9625222390101292,0.7217793071483728
3165,insult,bern,tfidf,1.0,0.0,10000,,False,unicode,0.6621400729284547,0.7573304189271566,0.6628163750636997,0.7660255277378475
3166,identity_hate,multi,tfidf,1.0,0.0,10000,,False,unicode,0.9895636866591223,0.5277846561605277,0.9895398424718157,0.5482411497601417
3167,identity_hate,bern,tfidf,1.0,0.0,10000,,False,unicode,0.8249297958841527,0.8173512518246251,0.8259858921977952,0.8566559900986175
3168,toxic,multi,count,0.0,0.0,10000,english,True,,0.9471897397208602,0.832035381772732,0.9516329468141221,0.8511602773948996
3169,toxic,bern,count,0.0,0.0,10000,english,True,,0.6979127373318245,0.7785833724304677,0.7041921092862954,0.7925381154781848
3170,severe_toxic,multi,count,0.0,0.0,10000,english,True,,0.9830462299341968,0.8391572121593079,0.9840236739291749,0.8670781449768272
3171,severe_toxic,bern,count,0.0,0.0,10000,english,True,,0.956850664319544,0.9349911669809209,0.9568630255782142,0.9431134253714434
3172,obscene,multi,count,0.0,0.0,10000,english,True,,0.9684814954524498,0.8667404774088561,0.971489365506513,0.8852384679027941
3173,obscene,bern,count,0.0,0.0,10000,english,True,,0.73837964709334,0.8134075941959451,0.7438691854487587,0.8290903347052998
3174,threat,multi,count,0.0,0.0,10000,english,True,,0.9897942076365313,0.7143174277564849,0.9907378434194881,0.7986859772033246
3175,threat,bern,count,0.0,0.0,10000,english,True,,0.9854352655182531,0.5470936985781089,0.9855435258777145,0.5795924440158795
3176,insult,multi,count,0.0,0.0,10000,english,True,,0.9625717758497842,0.8414703540566231,0.9656602862685847,0.8627695959871505
3177,insult,bern,count,0.0,0.0,10000,english,True,,0.7373527809212457,0.8102876797127552,0.7435473344478915,0.8276445493226293
3178,identity_hate,multi,count,0.0,0.0,10000,english,True,,0.9794626765581123,0.763928164723244,0.9811717164492683,0.8283266898620986
3179,identity_hate,bern,count,0.0,0.0,10000,english,True,,0.9718973972086006,0.8162420478692989,0.9730717995941102,0.8612805576670888
3180,toxic,multi,count,1.0,0.0,10000,english,True,,0.9461838300012574,0.8112330949847414,0.9495766765308038,0.8246904358364222
3181,toxic,bern,count,1.0,0.0,10000,english,True,,0.7183662349637453,0.7893968892317904,0.7226806612250006,0.8007679538837236
3182,severe_toxic,multi,count,1.0,0.0,10000,english,True,,0.9769269458066139,0.784620608857965,0.9789813415822552,0.837428223962265
3183,severe_toxic,bern,count,1.0,0.0,10000,english,True,,0.9531623286810009,0.9259258077451444,0.9534120676244714,0.9382603632203387
3184,obscene,multi,count,1.0,0.0,10000,english,True,,0.9626136887547676,0.8378103032283951,0.9647036735715627,0.8510742356813261
3185,obscene,bern,count,1.0,0.0,10000,english,True,,0.7489416991491681,0.8191705012879315,0.7531313420292705,0.8303171271401572
3186,threat,multi,count,1.0,0.0,10000,english,True,,0.984010226748816,0.714717003565692,0.9842650621798253,0.7740961351231931
3187,threat,bern,count,1.0,0.0,10000,english,True,,0.9850161364684187,0.5765901898987513,0.9844617489025775,0.6003939318109116
3188,insult,multi,count,1.0,0.0,10000,english,True,,0.958736745043799,0.8168880277093992,0.9608235809499969,0.8348362836617594
3189,insult,bern,count,1.0,0.0,10000,english,True,,0.7493398717465107,0.8135398290975421,0.7543651041992616,0.8286338692401444
3190,identity_hate,multi,count,1.0,0.0,10000,english,True,,0.9732805230730542,0.7417019832920249,0.974609532153809,0.7949838717128074
3191,identity_hate,bern,count,1.0,0.0,10000,english,True,,0.9630956871620772,0.8153853305108899,0.9645874495990273,0.8650091472439777
3192,toxic,multi,tfidf,0.0,0.0,10000,english,True,,0.9494320801374744,0.7518963961749693,0.9520352605652062,0.7657765414713031
3193,toxic,bern,tfidf,0.0,0.0,10000,english,True,,0.6979127373318245,0.7785833724304677,0.7041921092862954,0.7925381154781848
3194,severe_toxic,multi,tfidf,0.0,0.0,10000,english,True,,0.9901714237813823,0.53202341869065,0.9905858582246341,0.5504833465552617
3195,severe_toxic,bern,tfidf,0.0,0.0,10000,english,True,,0.956850664319544,0.9349911669809209,0.9568630255782142,0.9431134253714434
3196,obscene,multi,tfidf,0.0,0.0,10000,english,True,,0.9716668762311916,0.7557322011120268,0.9733131878447605,0.7700074709862439
3197,obscene,bern,tfidf,0.0,0.0,10000,english,True,,0.73837964709334,0.8134075941959451,0.7438691854487587,0.8290903347052998
3198,threat,multi,tfidf,0.0,0.0,10000,english,True,,0.9968355756737499,0.5,0.9970496991587172,0.49998655022147304
3199,threat,bern,tfidf,0.0,0.0,10000,english,True,,0.9854352655182531,0.5470936985781089,0.9855435258777145,0.5795924440158795
3200,insult,multi,tfidf,0.0,0.0,10000,english,True,,0.9673498470178968,0.7089913457001986,0.9688430350549382,0.723736770388512
3201,insult,bern,tfidf,0.0,0.0,10000,english,True,,0.7373527809212457,0.8102876797127552,0.7435473344478915,0.8276445493226293
3202,identity_hate,multi,tfidf,0.0,0.0,10000,english,True,,0.9913659415734104,0.504808706954321,0.991318963282165,0.5161029852387654
3203,identity_hate,bern,tfidf,0.0,0.0,10000,english,True,,0.9718973972086006,0.8162420478692989,0.9730717995941102,0.8612805576670888
3204,toxic,multi,tfidf,1.0,0.0,10000,english,True,,0.9458485267613899,0.760333718875898,0.9481730485547996,0.7713356668835923
3205,toxic,bern,tfidf,1.0,0.0,10000,english,True,,0.7183662349637453,0.7893968892317904,0.7226806612250006,0.8007679538837236
3206,severe_toxic,multi,tfidf,1.0,0.0,10000,english,True,,0.9875099543149336,0.5800671070904151,0.9889050807756609,0.6225026415079902
3207,severe_toxic,bern,tfidf,1.0,0.0,10000,english,True,,0.9531623286810009,0.9259258077451444,0.9534120676244714,0.9382603632203387
3208,obscene,multi,tfidf,1.0,0.0,10000,english,True,,0.9655685485561004,0.7633700504329051,0.9675377504403101,0.7750813946244075
3209,obscene,bern,tfidf,1.0,0.0,10000,english,True,,0.7489416991491681,0.8191705012879315,0.7531313420292705,0.8303171271401572
3210,threat,multi,tfidf,1.0,0.0,10000,english,True,,0.9968355756737499,0.5033007467890881,0.9970049976308191,0.5045378401087037
3211,threat,bern,tfidf,1.0,0.0,10000,english,True,,0.9850161364684187,0.5765901898987513,0.9844617489025775,0.6003939318109116
3212,insult,multi,tfidf,1.0,0.0,10000,english,True,,0.9620478645374911,0.7245010339458463,0.9638096430135982,0.733911476940054
3213,insult,bern,tfidf,1.0,0.0,10000,english,True,,0.7493398717465107,0.8135398290975421,0.7543651041992616,0.8286338692401444
3214,identity_hate,multi,tfidf,1.0,0.0,10000,english,True,,0.9906953350936754,0.521189949744648,0.9906484403636916,0.540291211183664
3215,identity_hate,bern,tfidf,1.0,0.0,10000,english,True,,0.9630956871620772,0.8153853305108899,0.9645874495990273,0.8650091472439777
3216,toxic,multi,count,0.0,0.0,10000,english,False,,0.9471897397208602,0.832035381772732,0.9516329468141221,0.8511602773948996
3217,toxic,bern,count,0.0,0.0,10000,english,False,,0.6979127373318245,0.7785833724304677,0.7041921092862954,0.7925381154781848
3218,severe_toxic,multi,count,0.0,0.0,10000,english,False,,0.9830462299341968,0.8391572121593079,0.9840236739291749,0.8670781449768272
3219,severe_toxic,bern,count,0.0,0.0,10000,english,False,,0.956850664319544,0.9349911669809209,0.9568630255782142,0.9431134253714434
3220,obscene,multi,count,0.0,0.0,10000,english,False,,0.9684814954524498,0.8667404774088561,0.971489365506513,0.8852384679027941
3221,obscene,bern,count,0.0,0.0,10000,english,False,,0.73837964709334,0.8134075941959451,0.7438691854487587,0.8290903347052998
3222,threat,multi,count,0.0,0.0,10000,english,False,,0.9897942076365313,0.7143174277564849,0.9907378434194881,0.7986859772033246
3223,threat,bern,count,0.0,0.0,10000,english,False,,0.9854352655182531,0.5470936985781089,0.9855435258777145,0.5795924440158795
3224,insult,multi,count,0.0,0.0,10000,english,False,,0.9625717758497842,0.8414703540566231,0.9656602862685847,0.8627695959871505
3225,insult,bern,count,0.0,0.0,10000,english,False,,0.7373527809212457,0.8102876797127552,0.7435473344478915,0.8276445493226293
3226,identity_hate,multi,count,0.0,0.0,10000,english,False,,0.9794626765581123,0.763928164723244,0.9811717164492683,0.8283266898620986
3227,identity_hate,bern,count,0.0,0.0,10000,english,False,,0.9718973972086006,0.8162420478692989,0.9730717995941102,0.8612805576670888
3228,toxic,multi,count,1.0,0.0,10000,english,False,,0.9461838300012574,0.8112330949847414,0.9495766765308038,0.8246904358364222
3229,toxic,bern,count,1.0,0.0,10000,english,False,,0.7183662349637453,0.7893968892317904,0.7226806612250006,0.8007679538837236
3230,severe_toxic,multi,count,1.0,0.0,10000,english,False,,0.9769269458066139,0.784620608857965,0.9789813415822552,0.837428223962265
3231,severe_toxic,bern,count,1.0,0.0,10000,english,False,,0.9531623286810009,0.9259258077451444,0.9534120676244714,0.9382603632203387
3232,obscene,multi,count,1.0,0.0,10000,english,False,,0.9626136887547676,0.8378103032283951,0.9647036735715627,0.8510742356813261
3233,obscene,bern,count,1.0,0.0,10000,english,False,,0.7489416991491681,0.8191705012879315,0.7531313420292705,0.8303171271401572
3234,threat,multi,count,1.0,0.0,10000,english,False,,0.984010226748816,0.714717003565692,0.9842650621798253,0.7740961351231931
3235,threat,bern,count,1.0,0.0,10000,english,False,,0.9850161364684187,0.5765901898987513,0.9844617489025775,0.6003939318109116
3236,insult,multi,count,1.0,0.0,10000,english,False,,0.958736745043799,0.8168880277093992,0.9608235809499969,0.8348362836617594
3237,insult,bern,count,1.0,0.0,10000,english,False,,0.7493398717465107,0.8135398290975421,0.7543651041992616,0.8286338692401444
3238,identity_hate,multi,count,1.0,0.0,10000,english,False,,0.9732805230730542,0.7417019832920249,0.974609532153809,0.7949838717128074
3239,identity_hate,bern,count,1.0,0.0,10000,english,False,,0.9630956871620772,0.8153853305108899,0.9645874495990273,0.8650091472439777
3240,toxic,multi,tfidf,0.0,0.0,10000,english,False,,0.9494320801374744,0.7518963961749693,0.9520352605652062,0.7657765414713031
3241,toxic,bern,tfidf,0.0,0.0,10000,english,False,,0.6979127373318245,0.7785833724304677,0.7041921092862954,0.7925381154781848
3242,severe_toxic,multi,tfidf,0.0,0.0,10000,english,False,,0.9901714237813823,0.53202341869065,0.9905858582246341,0.5504833465552617
3243,severe_toxic,bern,tfidf,0.0,0.0,10000,english,False,,0.956850664319544,0.9349911669809209,0.9568630255782142,0.9431134253714434
3244,obscene,multi,tfidf,0.0,0.0,10000,english,False,,0.9716668762311916,0.7557322011120268,0.9733131878447605,0.7700074709862439
3245,obscene,bern,tfidf,0.0,0.0,10000,english,False,,0.73837964709334,0.8134075941959451,0.7438691854487587,0.8290903347052998
3246,threat,multi,tfidf,0.0,0.0,10000,english,False,,0.9968355756737499,0.5,0.9970496991587172,0.49998655022147304
3247,threat,bern,tfidf,0.0,0.0,10000,english,False,,0.9854352655182531,0.5470936985781089,0.9855435258777145,0.5795924440158795
3248,insult,multi,tfidf,0.0,0.0,10000,english,False,,0.9673498470178968,0.7089913457001986,0.9688430350549382,0.723736770388512
3249,insult,bern,tfidf,0.0,0.0,10000,english,False,,0.7373527809212457,0.8102876797127552,0.7435473344478915,0.8276445493226293
3250,identity_hate,multi,tfidf,0.0,0.0,10000,english,False,,0.9913659415734104,0.504808706954321,0.991318963282165,0.5161029852387654
3251,identity_hate,bern,tfidf,0.0,0.0,10000,english,False,,0.9718973972086006,0.8162420478692989,0.9730717995941102,0.8612805576670888
3252,toxic,multi,tfidf,1.0,0.0,10000,english,False,,0.9458485267613899,0.760333718875898,0.9481730485547996,0.7713356668835923
3253,toxic,bern,tfidf,1.0,0.0,10000,english,False,,0.7183662349637453,0.7893968892317904,0.7226806612250006,0.8007679538837236
3254,severe_toxic,multi,tfidf,1.0,0.0,10000,english,False,,0.9875099543149336,0.5800671070904151,0.9889050807756609,0.6225026415079902
